Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
113903;M. DIALLO;ムサ ディアロ;M. DIALLO;;-1;208;0;178;69;20;False;8;9;0;0;0;0;1;2;1;0;1;2;0;0;1;65;63;68;0;65;69;59;61;68;68;67;69;65;63;67;71;73;58;58;0;40;40;40;40;40;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;3;1;3;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;55
113904;L. GOUJON;ロワ グジョン;L. GOUJON;;-1;208;0;180;78;21;False;0;3;0;1;1;2;1;2;0;1;1;0;0;0;0;61;58;60;0;62;64;55;60;62;63;65;63;65;63;69;67;68;55;58;0;40;40;40;40;40;2;2;3;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;3;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;51
113905;J. DUVERNE;ジャン ケヴァン デュヴェルン;DUVERNE;;-1;208;0;184;71;20;False;0;1;0;2;0;2;0;0;0;1;0;0;0;0;0;58;66;62;0;68;69;48;72;56;58;73;71;65;71;72;67;74;74;73;0;40;40;40;40;40;2;2;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;2;1;1;1;1;1;182;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;58
113906;E. EBOSSE;エンゾ エボス;E. EBOSSE;;-1;208;0;185;78;18;True;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;55;57;53;0;62;66;45;71;55;60;63;67;69;64;73;68;68;67;66;0;40;40;40;40;40;2;2;3;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;182;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;53
113907;J. BELLEGARDE;ジャンリクネル ベルガルド;J. BELLEGARDE;;-1;208;0;170;66;19;False;0;5;0;0;0;0;1;2;0;0;1;0;0;0;0;66;68;69;0;69;65;57;60;59;58;71;72;63;65;65;76;69;64;65;0;40;40;40;40;40;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;182;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;55
113909;A. CACI;アントニ カシ;A. CACI;;-1;208;0;184;70;20;False;15;5;0;0;0;0;1;2;0;0;1;0;0;0;0;63;66;65;0;69;67;55;62;59;60;68;67;65;63;66;67;68;56;58;0;40;40;40;40;40;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;3;1;3;1;1;1;1;1;4213;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;53
113910;Y. SILVA;ジャミル シルバ;Y. SILVA;;-1;144;0;175;72;21;False;0;4;0;0;0;0;2;2;0;0;1;0;0;0;0;60;63;66;0;66;67;56;61;65;66;69;64;65;63;65;65;68;57;57;0;40;40;40;40;40;2;2;3;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;55
113912;RICARDO JANOTA;ヒカルド ジャノタ;RICARDO JANOTA;;-1;228;0;190;86;30;True;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;58;60;0;58;60;40;61;55;45;59;58;76;65;81;63;56;65;51;0;76;76;74;70;67;2;2;4;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;65
113913;V. LYSTSOV;ヴィタリ リスツォフ;V. LYSTSOV;;-1;230;0;194;91;22;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;59;68;61;0;65;69;45;80;69;62;63;62;83;67;85;63;70;70;71;0;40;40;40;40;40;2;2;5;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;8;1;8;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;59
113914;MURILO;ムリロ;MURILO;;-1;146;0;174;67;21;False;4;9;0;0;0;0;0;0;1;0;0;2;0;0;1;68;71;76;0;63;62;68;62;57;62;72;77;67;68;63;75;66;56;45;0;40;40;40;40;40;3;3;4;2;4;1;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;2;4;2;4;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;58
113917;PEÇANHA;ペサーニャ;PECANHA;;-1;146;0;181;76;37;True;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;44;43;0;58;59;40;60;55;45;59;58;73;67;69;67;57;65;51;0;71;72;71;74;73;2;2;4;2;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;3;3;1;1;1;1;1;1;1978;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;64
113918;LUÍS ROCHA;ルイス ロシャ;LUIS ROCHA;;-1;228;0;186;85;31;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;48;62;57;0;64;63;49;77;53;55;69;68;68;70;87;69;73;72;76;0;40;40;40;40;40;2;2;6;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;1804;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;59
113920;JOÃO TAVARES;ジョアン タヴァレス;JOAO TAVARES;;-1;228;0;175;70;19;False;0;5;0;0;0;0;1;2;0;0;1;0;0;0;0;65;66;64;0;67;63;59;60;55;57;69;70;67;63;62;70;68;60;62;0;40;40;40;40;40;2;2;4;2;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;52
113923;A. CALCAN;アンドレヤス カルカン;A. CALCAN;;-1;229;0;172;72;23;False;0;8;0;0;0;0;0;1;0;1;2;1;1;1;0;68;69;67;0;71;67;63;60;57;59;72;71;70;63;64;65;72;58;58;0;40;40;40;40;40;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;56
113925;M. DEL FAVERO;マッティア デル ファヴェーロ;M. DEL FAVERO;;-1;215;0;189;78;19;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;58;60;0;58;60;40;67;55;45;70;60;75;70;70;63;56;65;51;0;74;72;69;76;69;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;63
113926;L. LORIA;レオナルド ロリア;L. LORIA;;-1;215;0;192;78;18;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;58;60;0;58;60;40;70;55;45;59;58;67;72;63;63;56;65;51;0;66;75;63;69;75;2;2;4;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;61
113928;L. COCCOLO;ルカ コッコーロ;L. COCCOLO;;-1;215;0;186;73;19;True;12;2;0;1;2;0;0;0;1;0;0;0;0;0;0;62;62;63;0;60;65;50;60;52;59;75;75;69;64;69;70;73;62;62;0;40;40;40;40;40;2;2;3;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;55
113929;POL LIROLA;ポル リロラ;LIROLA;;-1;236;0;183;70;20;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;65;73;76;0;69;74;59;72;61;68;83;85;73;68;72;77;78;67;67;0;40;40;40;40;40;2;2;4;2;4;1;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;38;0;1;1;1;8;1;1;1;2;1919;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;64
113931;G. KASTANOS;グリゴリス カスタノス;G. KASTANOS;;-1;201;0;179;78;19;True;14;8;0;0;0;0;0;1;0;0;2;1;0;1;0;67;69;70;0;70;70;61;61;70;69;67;73;65;63;65;65;70;56;55;0;40;40;40;40;40;2;2;3;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;2;1;2;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;56
113932;E. ŠETKUS;エルネスタス シェトクス;E. SETKUS;;-1;219;0;188;83;32;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;51;50;0;58;59;40;60;55;45;59;58;73;67;72;65;60;55;51;0;74;75;76;78;76;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;67
113933;PEDRO PINTO;ペドロ ピント;PEDRO PINTO;;-1;228;0;187;78;23;False;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;55;62;55;0;65;69;45;76;56;62;67;64;69;64;74;63;63;72;74;0;40;40;40;40;40;3;4;5;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;8;1;8;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;56
113935;JOÃO AMARAL;ジョアン アマラウ;JOAO AMARAL;;-1;228;0;172;65;26;False;4;11;0;0;0;0;0;0;1;1;1;1;2;2;1;68;71;76;0;64;68;69;63;69;66;81;80;67;64;63;75;77;45;45;0;40;40;40;40;40;3;4;3;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;61
113936;JOÃO PINHO;ジョアン ピーニョ;JOAO PINHO;;-1;228;0;189;81;25;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;48;44;0;58;59;40;60;55;45;59;58;67;69;72;64;65;65;51;0;71;70;71;74;67;2;2;4;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;62
113937;Y. YEERJIETI;Y. イェールジェティ;Y. YEERJIETI;;-1;7;0;170;68;24;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;43;58;60;0;58;60;40;50;55;45;59;58;67;65;72;63;56;65;51;0;66;70;63;65;62;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;8;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;57
113938;PEDRINHO M.;ペドリーニョ モレイラ;PEDRINHO M.;;-1;228;0;170;68;25;False;14;8;0;0;0;0;1;1;0;1;2;0;0;1;0;63;79;78;0;74;77;66;57;77;72;71;78;82;63;65;74;78;56;56;0;40;40;40;40;40;2;2;3;2;4;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;62
113939;MATEUS SILVA;マテウス シウヴァ;MATEUS SILVA;;-1;146;0;184;73;26;True;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;62;69;63;0;68;66;59;67;55;57;68;69;70;67;68;66;70;69;68;0;40;40;40;40;40;2;2;4;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;56
113940;WELTHON;ウェウトン;WELTHON;;-1;146;0;180;74;25;True;2;12;0;0;0;0;0;0;0;1;0;1;2;1;2;73;77;78;0;63;64;75;70;76;78;78;75;83;62;81;78;75;52;52;0;40;40;40;40;40;2;2;6;2;3;2;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;8;0;1;1;1;1;1;3;2;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;66
113941;F. DI MARIANO;フランチェスコ ディマリアーノ;F. DI MARIANO;;-1;215;0;177;70;21;False;0;9;0;0;0;0;0;0;1;0;1;2;1;1;0;68;67;67;0;63;64;66;62;62;62;68;68;67;67;63;66;63;52;45;0;40;40;40;40;40;2;2;4;2;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;54
113947;L. ROSIĆ;ラザル ロシッチ;L. ROSIC;;-1;303;0;190;83;24;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;60;63;61;0;67;61;60;74;61;60;71;70;67;74;86;61;76;74;76;0;40;40;40;40;40;2;2;4;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;61
